File Name	nsd_id	cocoId	category_id	supercategory	name	Count
shared0288_nsd22887.png	22886	61288	77	electronic	cell phone	1
shared0553_nsd41815.png	41814	134562	16	animal	bird	16
shared0553_nsd41815.png	41814	134562	85	indoor	clock	1
shared0296_nsd23730.png	23729	64534	1	person	person	1
shared0296_nsd23730.png	23729	64534	40	sports	baseball glove	1
shared0238_nsd19691.png	19690	50624	22	animal	elephant	1
shared0557_nsd42127.png	42126	22627	17	animal	cat	1
shared0557_nsd42127.png	42126	22627	65	furniture	bed	1
shared0273_nsd22388.png	22387	59321	85	indoor	clock	1
shared0697_nsd51052.png	51051	433019	70	furniture	toilet	1
shared0411_nsd30675.png	30674	91005	4	vehicle	motorcycle	1
shared0217_nsd17777.png	17776	306988	1	person	person	13
shared0217_nsd17777.png	17776	306988	15	outdoor	bench	1
shared0217_nsd17777.png	17776	306988	16	animal	bird	7
shared0217_nsd17777.png	17776	306988	27	accessory	backpack	2
shared0217_nsd17777.png	17776	306988	31	accessory	handbag	3
shared0217_nsd17777.png	17776	306988	62	furniture	chair	8
shared0513_nsd38854.png	38853	282631	6	vehicle	bus	1
shared0770_nsd56043.png	56042	452341	25	animal	giraffe	2
shared0775_nsd56291.png	56290	453221	1	person	person	1
shared0775_nsd56291.png	56290	453221	4	vehicle	motorcycle	1
shared0335_nsd25712.png	25711	71927	1	person	person	2
shared0335_nsd25712.png	25711	71927	9	vehicle	boat	1
shared0019_nsd03843.png	3842	526968	1	person	person	1
shared0019_nsd03843.png	3842	526968	8	vehicle	truck	1
shared0019_nsd03843.png	3842	526968	37	sports	sports ball	1
shared0403_nsd30374.png	30373	89908	1	person	person	1
shared0403_nsd30374.png	30373	89908	47	kitchen	cup	2
shared0403_nsd30374.png	30373	89908	51	kitchen	bowl	1
shared0403_nsd30374.png	30373	89908	81	appliance	sink	1
shared0403_nsd30374.png	30373	89908	86	indoor	vase	1
shared0403_nsd30374.png	30373	89908	89	indoor	hair drier	1
shared0274_nsd22496.png	22495	321902	59	food	pizza	1
shared0274_nsd22496.png	22495	321902	67	furniture	dining table	1
shared0108_nsd09231.png	9230	281330	9	vehicle	boat	2
shared0194_nsd16345.png	16344	302588	3	vehicle	car	2
shared0194_nsd16345.png	16344	302588	6	vehicle	bus	1
shared0194_nsd16345.png	16344	302588	8	vehicle	truck	1
shared0811_nsd59024.png	59023	201722	16	animal	bird	2
shared0504_nsd38311.png	38310	382951	22	animal	elephant	1
shared0847_nsd61739.png	61738	207833	46	kitchen	wine glass	12
shared0847_nsd61739.png	61738	207833	47	kitchen	cup	2
shared0847_nsd61739.png	61738	207833	48	kitchen	fork	4
shared0847_nsd61739.png	61738	207833	49	kitchen	knife	3
shared0847_nsd61739.png	61738	207833	50	kitchen	spoon	6
shared0847_nsd61739.png	61738	207833	51	kitchen	bowl	5
shared0847_nsd61739.png	61738	207833	62	furniture	chair	2
shared0847_nsd61739.png	61738	207833	64	furniture	potted plant	1
shared0847_nsd61739.png	61738	207833	67	furniture	dining table	1
shared0847_nsd61739.png	61738	207833	86	indoor	vase	5
shared0530_nsd40549.png	40548	391678	1	person	person	2
shared0530_nsd40549.png	40548	391678	70	furniture	toilet	1
shared0530_nsd40549.png	40548	391678	90	indoor	toothbrush	3
shared0711_nsd51984.png	51983	174504	1	person	person	4
shared0711_nsd51984.png	51983	174504	36	sports	snowboard	1
shared0405_nsd30408.png	30407	189765	1	person	person	1
shared0405_nsd30408.png	30407	189765	34	sports	frisbee	1
shared0829_nsd60252.png	60251	206467	1	person	person	12
shared0829_nsd60252.png	60251	206467	3	vehicle	car	2
shared0829_nsd60252.png	60251	206467	7	vehicle	train	1
shared0829_nsd60252.png	60251	206467	15	outdoor	bench	1
shared0056_nsd05891.png	5890	8998	85	indoor	clock	1
shared0517_nsd39096.png	39095	123891	23	animal	bear	1
shared0144_nsd11933.png	11932	354070	1	person	person	3
shared0144_nsd11933.png	11932	354070	28	accessory	umbrella	2
shared0144_nsd11933.png	11932	354070	31	accessory	handbag	1
shared0144_nsd11933.png	11932	354070	46	kitchen	wine glass	2
shared0144_nsd11933.png	11932	354070	47	kitchen	cup	2
shared0144_nsd11933.png	11932	354070	62	furniture	chair	6
shared0144_nsd11933.png	11932	354070	67	furniture	dining table	2
shared0823_nsd59700.png	59699	204422	1	person	person	6
shared0823_nsd59700.png	59699	204422	35	sports	skis	1
shared0823_nsd59700.png	59699	204422	36	sports	snowboard	3
shared0881_nsd64484.png	64483	222921	24	animal	zebra	3
shared0407_nsd30564.png	30563	352724	47	kitchen	cup	2
shared0407_nsd30564.png	30563	352724	52	food	banana	1
shared0407_nsd30564.png	30563	352724	84	indoor	book	1
shared0133_nsd11488.png	11487	26029	1	person	person	3
shared0133_nsd11488.png	11487	26029	62	furniture	chair	4
shared0133_nsd11488.png	11487	26029	64	furniture	potted plant	5
shared0133_nsd11488.png	11487	26029	67	furniture	dining table	1
shared0133_nsd11488.png	11487	26029	73	electronic	laptop	3
shared0133_nsd11488.png	11487	26029	86	indoor	vase	2
shared0747_nsd54390.png	54389	183719	25	animal	giraffe	2
shared0989_nsd71895.png	71894	304092	22	animal	elephant	4
shared0067_nsd06641.png	6640	11358	1	person	person	1
shared0067_nsd06641.png	6640	11358	42	sports	surfboard	1
shared0895_nsd65233.png	65232	487825	62	furniture	chair	1
shared0895_nsd65233.png	65232	487825	72	electronic	tv	1
shared0895_nsd65233.png	65232	487825	74	electronic	mouse	1
shared0895_nsd65233.png	65232	487825	76	electronic	keyboard	1
shared0691_nsd50501.png	50500	168690	62	furniture	chair	1
shared0691_nsd50501.png	50500	168690	63	furniture	couch	1
shared0691_nsd50501.png	50500	168690	65	furniture	bed	1
shared0691_nsd50501.png	50500	168690	73	electronic	laptop	1
shared0691_nsd50501.png	50500	168690	74	electronic	mouse	1
shared0691_nsd50501.png	50500	168690	75	electronic	remote	1
shared0691_nsd50501.png	50500	168690	76	electronic	keyboard	1
shared0691_nsd50501.png	50500	168690	77	electronic	cell phone	1
shared0620_nsd45838.png	45837	153394	1	person	person	3
shared0620_nsd45838.png	45837	153394	40	sports	baseball glove	3
shared0716_nsd52329.png	52328	437967	51	kitchen	bowl	1
shared0716_nsd52329.png	52328	437967	56	food	broccoli	8
shared0716_nsd52329.png	52328	437967	67	furniture	dining table	1
shared0226_nsd18544.png	18543	571499	1	person	person	1
shared0226_nsd18544.png	18543	571499	28	accessory	umbrella	1
shared0430_nsd31937.png	31936	357865	47	kitchen	cup	1
shared0430_nsd31937.png	31936	357865	70	furniture	toilet	1
shared0430_nsd31937.png	31936	357865	81	appliance	sink	1
shared0430_nsd31937.png	31936	357865	90	indoor	toothbrush	2
shared0694_nsd50756.png	50755	431825	25	animal	giraffe	3
shared0589_nsd43690.png	43689	403789	1	person	person	1
shared0589_nsd43690.png	43689	403789	19	animal	horse	1
shared0589_nsd43690.png	43689	403789	32	accessory	tie	1
shared0489_nsd37060.png	37059	115967	3	vehicle	car	8
shared0489_nsd37060.png	37059	115967	8	vehicle	truck	2
shared0489_nsd37060.png	37059	115967	10	outdoor	traffic light	15
shared0683_nsd49945.png	49944	428605	1	person	person	1
shared0683_nsd49945.png	49944	428605	11	outdoor	fire hydrant	1
shared0664_nsd48509.png	48508	551063	24	animal	zebra	3
shared0002_nsd02991.png	2990	262239	1	person	person	2
shared0002_nsd02991.png	2990	262239	49	kitchen	knife	1
shared0002_nsd02991.png	2990	262239	50	kitchen	spoon	2
shared0002_nsd02991.png	2990	262239	60	food	donut	1
shared0002_nsd02991.png	2990	262239	79	appliance	oven	3
shared0002_nsd02991.png	2990	262239	82	appliance	refrigerator	1
shared0612_nsd44981.png	44980	408965	5	vehicle	airplane	1
shared0902_nsd65655.png	65654	227307	3	vehicle	car	14
shared0902_nsd65655.png	65654	227307	5	vehicle	airplane	1
shared0817_nsd59285.png	59284	202805	1	person	person	4
shared0817_nsd59285.png	59284	202805	34	sports	frisbee	1
shared0675_nsd49153.png	49152	163250	16	animal	bird	1
shared0427_nsd31783.png	31782	357228	1	person	person	1
shared0427_nsd31783.png	31782	357228	42	sports	surfboard	1
shared0359_nsd27276.png	27275	78000	24	animal	zebra	1
shared0453_nsd33907.png	33906	103366	1	person	person	1
shared0453_nsd33907.png	33906	103366	35	sports	skis	1
shared0381_nsd28525.png	28524	82770	3	vehicle	car	3
shared0381_nsd28525.png	28524	82770	42	sports	surfboard	2
shared0316_nsd25060.png	25059	246728	1	person	person	4
shared0316_nsd25060.png	25059	246728	3	vehicle	car	3
shared0316_nsd25060.png	25059	246728	10	outdoor	traffic light	4
shared0316_nsd25060.png	25059	246728	28	accessory	umbrella	1
shared0371_nsd28160.png	28159	81365	56	food	broccoli	11
shared0371_nsd28160.png	28159	81365	57	food	carrot	9
shared0909_nsd65944.png	65943	228380	1	person	person	5
shared0909_nsd65944.png	65943	228380	7	vehicle	train	1
shared0909_nsd65944.png	65943	228380	15	outdoor	bench	2
shared0281_nsd22773.png	22772	323010	1	person	person	1
shared0281_nsd22773.png	22772	323010	22	animal	elephant	1
shared0378_nsd28350.png	28349	319517	1	person	person	5
shared0378_nsd28350.png	28349	319517	9	vehicle	boat	2
shared0692_nsd50654.png	50653	169262	62	furniture	chair	1
shared0692_nsd50654.png	50653	169262	67	furniture	dining table	1
shared0692_nsd50654.png	50653	169262	86	indoor	vase	1
shared0408_nsd30602.png	30601	352861	3	vehicle	car	11
shared0408_nsd30602.png	30601	352861	10	outdoor	traffic light	5
shared0384_nsd28746.png	28745	345725	22	animal	elephant	2
shared0270_nsd22144.png	22143	58407	47	kitchen	cup	1
shared0270_nsd22144.png	22143	58407	86	indoor	vase	3
shared0449_nsd33522.png	33521	101952	47	kitchen	cup	1
shared0449_nsd33522.png	33521	101952	62	furniture	chair	1
shared0449_nsd33522.png	33521	101952	72	electronic	tv	1
shared0449_nsd33522.png	33521	101952	73	electronic	laptop	1
shared0449_nsd33522.png	33521	101952	74	electronic	mouse	1
shared0449_nsd33522.png	33521	101952	76	electronic	keyboard	1
shared0449_nsd33522.png	33521	101952	84	indoor	book	5
shared0863_nsd62545.png	62544	215291	1	person	person	1
shared0863_nsd62545.png	62544	215291	42	sports	surfboard	1
shared0581_nsd43289.png	43288	402199	87	indoor	scissors	1
shared0302_nsd24215.png	24214	328454	25	animal	giraffe	2
shared0142_nsd11838.png	11837	27002	4	vehicle	motorcycle	1
shared0409_nsd30633.png	30632	90827	18	animal	dog	1
shared0118_nsd10007.png	10006	283678	1	person	person	13
shared0118_nsd10007.png	10006	283678	15	outdoor	bench	2
shared0118_nsd10007.png	10006	283678	37	sports	sports ball	1
shared0118_nsd10007.png	10006	283678	39	sports	baseball bat	1
shared0118_nsd10007.png	10006	283678	40	sports	baseball glove	1
shared0948_nsd68898.png	68897	502058	1	person	person	2
shared0948_nsd68898.png	68897	502058	20	animal	sheep	2
shared0465_nsd34851.png	34850	369253	1	person	person	2
shared0465_nsd34851.png	34850	369253	85	indoor	clock	1
shared0856_nsd62016.png	62015	213288	62	furniture	chair	3
shared0856_nsd62016.png	62015	213288	64	furniture	potted plant	1
shared0856_nsd62016.png	62015	213288	67	furniture	dining table	1
shared0856_nsd62016.png	62015	213288	78	appliance	microwave	1
shared0856_nsd62016.png	62015	213288	79	appliance	oven	1
shared0856_nsd62016.png	62015	213288	81	appliance	sink	1
shared0856_nsd62016.png	62015	213288	82	appliance	refrigerator	1
shared0856_nsd62016.png	62015	213288	85	indoor	clock	1
shared0066_nsd06559.png	6558	273250	1	person	person	1
shared0066_nsd06559.png	6558	273250	51	kitchen	bowl	2
shared0066_nsd06559.png	6558	273250	67	furniture	dining table	1
shared0183_nsd15004.png	15003	298395	70	furniture	toilet	1
shared0656_nsd47657.png	47656	157342	51	kitchen	bowl	1
shared0656_nsd47657.png	47656	157342	55	food	orange	2
shared0643_nsd46836.png	46835	416279	8	vehicle	truck	1
shared0643_nsd46836.png	46835	416279	9	vehicle	boat	3
shared0101_nsd08808.png	8807	17967	1	person	person	5
shared0101_nsd08808.png	8807	17967	47	kitchen	cup	4
shared0101_nsd08808.png	8807	17967	62	furniture	chair	2
shared0101_nsd08808.png	8807	17967	63	furniture	couch	1
shared0101_nsd08808.png	8807	17967	72	electronic	tv	1
shared0101_nsd08808.png	8807	17967	75	electronic	remote	5
shared0101_nsd08808.png	8807	17967	77	electronic	cell phone	1
shared0101_nsd08808.png	8807	17967	84	indoor	book	12
shared0962_nsd69840.png	69839	505661	78	appliance	microwave	1
shared0962_nsd69840.png	69839	505661	84	indoor	book	12
shared0708_nsd51908.png	51907	174213	1	person	person	3
shared0347_nsd26352.png	26351	74390	16	animal	bird	1
shared0034_nsd04691.png	4690	5277	44	kitchen	bottle	8
shared0034_nsd04691.png	4690	5277	70	furniture	toilet	1
shared0034_nsd04691.png	4690	5277	81	appliance	sink	1
shared0583_nsd43430.png	43429	198195	1	person	person	1
shared0583_nsd43430.png	43429	198195	55	food	orange	3
shared0569_nsd42782.png	42781	138153	70	furniture	toilet	1
shared0569_nsd42782.png	42781	138153	81	appliance	sink	1
shared0569_nsd42782.png	42781	138153	86	indoor	vase	1
shared0448_nsd33290.png	33289	101069	1	person	person	3
shared0448_nsd33290.png	33289	101069	7	vehicle	train	1
shared0448_nsd33290.png	33289	101069	10	outdoor	traffic light	3
shared0012_nsd03450.png	3449	525790	1	person	person	1
shared0012_nsd03450.png	3449	525790	42	sports	surfboard	1
shared0648_nsd47201.png	47200	417700	1	person	person	1
shared0648_nsd47201.png	47200	417700	42	sports	surfboard	1
shared0792_nsd57061.png	57060	194108	1	person	person	14
shared0792_nsd57061.png	57060	194108	2	vehicle	bicycle	2
shared0792_nsd57061.png	57060	194108	3	vehicle	car	1
shared0792_nsd57061.png	57060	194108	10	outdoor	traffic light	1
shared0792_nsd57061.png	57060	194108	15	outdoor	bench	2
shared0792_nsd57061.png	57060	194108	31	accessory	handbag	2
shared0792_nsd57061.png	57060	194108	85	indoor	clock	1
shared0830_nsd60306.png	60305	468825	1	person	person	2
shared0830_nsd60306.png	60305	468825	43	sports	tennis racket	2
shared0631_nsd46161.png	46160	151414	17	animal	cat	1
shared0631_nsd46161.png	46160	151414	63	furniture	couch	1
shared0626_nsd46003.png	46002	412922	21	animal	cow	14
shared0531_nsd40576.png	40575	391754	1	person	person	2
shared0531_nsd40576.png	40575	391754	36	sports	snowboard	2
shared0053_nsd05603.png	5602	270278	13	outdoor	stop sign	1
shared0452_nsd33814.png	33813	365218	1	person	person	4
shared0452_nsd33814.png	33813	365218	52	food	banana	14
shared0452_nsd33814.png	33813	365218	53	food	apple	1
shared0442_nsd32892.png	32891	361648	15	outdoor	bench	1
shared0742_nsd53892.png	53891	181837	1	person	person	4
shared0742_nsd53892.png	53891	181837	2	vehicle	bicycle	3
shared0742_nsd53892.png	53891	181837	15	outdoor	bench	1
shared0082_nsd07860.png	7859	539395	7	vehicle	train	1
shared0807_nsd58188.png	58187	397815	1	person	person	4
shared0807_nsd58188.png	58187	397815	28	accessory	umbrella	2
shared0807_nsd58188.png	58187	397815	31	accessory	handbag	2
shared0807_nsd58188.png	58187	397815	40	sports	baseball glove	1
shared0191_nsd15940.png	15939	39196	15	outdoor	bench	2
shared0191_nsd15940.png	15939	39196	17	animal	cat	1
shared0789_nsd56912.png	56911	455657	47	kitchen	cup	5
shared0789_nsd56912.png	56911	455657	64	furniture	potted plant	1
shared0789_nsd56912.png	56911	455657	86	indoor	vase	1
shared0338_nsd25882.png	25881	334772	24	animal	zebra	2
shared0258_nsd21219.png	21218	55294	1	person	person	3
shared0258_nsd21219.png	21218	55294	15	outdoor	bench	1
shared0258_nsd21219.png	21218	55294	27	accessory	backpack	1
shared0258_nsd21219.png	21218	55294	31	accessory	handbag	1
shared0258_nsd21219.png	21218	55294	77	electronic	cell phone	2
shared0333_nsd25694.png	25693	334011	1	person	person	2
shared0333_nsd25694.png	25693	334011	19	animal	horse	1
shared0047_nsd05428.png	5427	531828	1	person	person	1
shared0047_nsd05428.png	5427	531828	60	food	donut	1
shared0307_nsd24531.png	24530	329641	17	animal	cat	1
shared0821_nsd59596.png	59595	77686	1	person	person	3
shared0821_nsd59596.png	59595	77686	63	furniture	couch	2
shared0821_nsd59596.png	59595	77686	75	electronic	remote	1
shared0914_nsd66331.png	66330	492037	23	animal	bear	2
shared0684_nsd49956.png	49955	166489	1	person	person	4
shared0684_nsd49956.png	49955	166489	39	sports	baseball bat	1
shared0684_nsd49956.png	49955	166489	40	sports	baseball glove	2
shared0907_nsd65873.png	65872	228133	60	food	donut	2
shared0687_nsd49980.png	49979	428726	1	person	person	1
shared0687_nsd49980.png	49979	428726	40	sports	baseball glove	1
shared0478_nsd36570.png	36569	114035	1	person	person	1
shared0478_nsd36570.png	36569	114035	81	appliance	sink	1
shared0478_nsd36570.png	36569	114035	82	appliance	refrigerator	1
shared0478_nsd36570.png	36569	114035	85	indoor	clock	1
shared0793_nsd57436.png	57435	338439	1	person	person	1
shared0793_nsd57436.png	57435	338439	15	outdoor	bench	1
shared0793_nsd57436.png	57435	338439	37	sports	sports ball	1
shared0793_nsd57436.png	57435	338439	43	sports	tennis racket	1
shared0946_nsd68843.png	68842	501867	1	person	person	11
shared0946_nsd68843.png	68842	501867	2	vehicle	bicycle	3
shared0946_nsd68843.png	68842	501867	4	vehicle	motorcycle	3
shared0946_nsd68843.png	68842	501867	6	vehicle	bus	2
shared0946_nsd68843.png	68842	501867	8	vehicle	truck	1
shared0946_nsd68843.png	68842	501867	10	outdoor	traffic light	1
shared0285_nsd22846.png	22845	61174	25	animal	giraffe	2
shared0141_nsd11828.png	11827	26981	56	food	broccoli	2
shared0141_nsd11828.png	11827	26981	59	food	pizza	1
shared0141_nsd11828.png	11827	26981	67	furniture	dining table	1
shared0106_nsd09049.png	9048	280808	70	furniture	toilet	1
shared0106_nsd09049.png	9048	280808	81	appliance	sink	1
shared0106_nsd09049.png	9048	280808	86	indoor	vase	1
shared0701_nsd51149.png	51148	79701	1	person	person	2
shared0701_nsd51149.png	51148	79701	32	accessory	tie	1
shared0533_nsd40771.png	40770	392556	21	animal	cow	2
shared0574_nsd43108.png	43107	139344	3	vehicle	car	1
shared0574_nsd43108.png	43107	139344	25	animal	giraffe	2
shared0930_nsd67238.png	67237	344729	1	person	person	1
shared0930_nsd67238.png	67237	344729	47	kitchen	cup	3
shared0930_nsd67238.png	67237	344729	60	food	donut	2
shared0930_nsd67238.png	67237	344729	61	food	cake	1
shared0930_nsd67238.png	67237	344729	62	furniture	chair	1
shared0930_nsd67238.png	67237	344729	67	furniture	dining table	1
shared0930_nsd67238.png	67237	344729	77	electronic	cell phone	2
shared0848_nsd61749.png	61748	474353	1	person	person	1
shared0848_nsd61749.png	61748	474353	32	accessory	tie	1
shared0993_nsd72171.png	72170	514955	16	animal	bird	3
shared0360_nsd27288.png	27287	78042	1	person	person	5
shared0463_nsd34830.png	34829	369171	1	person	person	1
shared0463_nsd34830.png	34829	369171	41	sports	skateboard	1
shared0461_nsd34604.png	34603	106107	1	person	person	1
shared0461_nsd34604.png	34603	106107	42	sports	surfboard	2
shared0477_nsd36477.png	36476	113593	9	vehicle	boat	1
shared0477_nsd36477.png	36476	113593	18	animal	dog	2
shared0477_nsd36477.png	36476	113593	85	indoor	clock	1
shared0119_nsd10047.png	10046	545950	1	person	person	1
shared0119_nsd10047.png	10046	545950	19	animal	horse	1
shared0130_nsd10908.png	10907	548593	81	appliance	sink	3
shared0239_nsd19934.png	19933	313480	1	person	person	10
shared0239_nsd19934.png	19933	313480	9	vehicle	boat	1
shared0514_nsd38979.png	38978	282707	44	kitchen	bottle	1
shared0514_nsd38979.png	38978	282707	49	kitchen	knife	5
shared0514_nsd38979.png	38978	282707	51	kitchen	bowl	1
shared0514_nsd38979.png	38978	282707	53	food	apple	1
shared0514_nsd38979.png	38978	282707	79	appliance	oven	1
shared0514_nsd38979.png	38978	282707	80	appliance	toaster	1
shared0514_nsd38979.png	38978	282707	82	appliance	refrigerator	1
shared0121_nsd10106.png	10105	546140	5	vehicle	airplane	1
shared0050_nsd05543.png	5542	7932	1	person	person	3
shared0050_nsd05543.png	5542	7932	43	sports	tennis racket	2
shared0855_nsd62007.png	62006	122923	9	vehicle	boat	1
shared0028_nsd04250.png	4249	558788	5	vehicle	airplane	1
shared0426_nsd31748.png	31747	357074	1	person	person	5
shared0426_nsd31748.png	31747	357074	4	vehicle	motorcycle	1
shared0426_nsd31748.png	31747	357074	32	accessory	tie	3
shared0282_nsd22783.png	22782	53842	85	indoor	clock	2
shared0311_nsd24650.png	24649	67961	56	food	broccoli	1
shared0079_nsd07655.png	7654	276664	9	vehicle	boat	1
shared0079_nsd07655.png	7654	276664	44	kitchen	bottle	1
shared0079_nsd07655.png	7654	276664	46	kitchen	wine glass	1
shared0079_nsd07655.png	7654	276664	47	kitchen	cup	4
shared0079_nsd07655.png	7654	276664	50	kitchen	spoon	2
shared0079_nsd07655.png	7654	276664	81	appliance	sink	2
shared0662_nsd48394.png	48393	160181	1	person	person	1
shared0662_nsd48394.png	48393	160181	44	kitchen	bottle	14
shared0662_nsd48394.png	48393	160181	60	food	donut	1
shared0662_nsd48394.png	48393	160181	62	furniture	chair	3
shared0662_nsd48394.png	48393	160181	67	furniture	dining table	2
shared0662_nsd48394.png	48393	160181	86	indoor	vase	1
shared0714_nsd52217.png	52216	437516	1	person	person	14
shared0714_nsd52217.png	52216	437516	41	sports	skateboard	1
shared0714_nsd52217.png	52216	437516	77	electronic	cell phone	2
shared0790_nsd56949.png	56948	455799	1	person	person	1
shared0790_nsd56949.png	56948	455799	59	food	pizza	1
shared0790_nsd56949.png	56948	455799	67	furniture	dining table	1
shared0351_nsd26599.png	26598	337479	24	animal	zebra	1
shared0874_nsd63826.png	63825	561006	1	person	person	6
shared0874_nsd63826.png	63825	561006	6	vehicle	bus	6
shared0874_nsd63826.png	63825	561006	16	animal	bird	2
shared0566_nsd42643.png	42642	399835	24	animal	zebra	3
shared0240_nsd20055.png	20054	575971	1	person	person	2
shared0240_nsd20055.png	20054	575971	27	accessory	backpack	1
shared0240_nsd20055.png	20054	575971	38	sports	kite	1
shared0279_nsd22586.png	22585	322246	17	animal	cat	1
shared0279_nsd22586.png	22585	322246	33	accessory	suitcase	1
shared0625_nsd46000.png	45999	369367	20	animal	sheep	1
shared0473_nsd35799.png	35798	372959	24	animal	zebra	3
shared0986_nsd71411.png	71410	216378	4	vehicle	motorcycle	2
shared0212_nsd17451.png	17450	43776	7	vehicle	train	1
shared0024_nsd04052.png	4051	265453	1	person	person	2
shared0024_nsd04052.png	4051	265453	19	animal	horse	2
shared0363_nsd27569.png	27568	79111	50	kitchen	spoon	4
shared0363_nsd27569.png	27568	79111	51	kitchen	bowl	2
shared0363_nsd27569.png	27568	79111	53	food	apple	7
shared0851_nsd61802.png	61801	474545	24	animal	zebra	3
shared0737_nsd53728.png	53727	443377	1	person	person	1
shared0737_nsd53728.png	53727	443377	7	vehicle	train	1
shared0055_nsd05879.png	5878	533231	9	vehicle	boat	1
shared0919_nsd66490.png	66489	492627	44	kitchen	bottle	14
shared0919_nsd66490.png	66489	492627	46	kitchen	wine glass	7
shared0919_nsd66490.png	66489	492627	62	furniture	chair	3
shared0919_nsd66490.png	66489	492627	64	furniture	potted plant	1
shared0919_nsd66490.png	66489	492627	67	furniture	dining table	1
shared0919_nsd66490.png	66489	492627	79	appliance	oven	1
shared0919_nsd66490.png	66489	492627	84	indoor	book	2
shared0058_nsd06200.png	6199	534259	7	vehicle	train	1
shared0561_nsd42225.png	42224	136142	44	kitchen	bottle	9
shared0561_nsd42225.png	42224	136142	48	kitchen	fork	5
shared0561_nsd42225.png	42224	136142	50	kitchen	spoon	2
shared0561_nsd42225.png	42224	136142	51	kitchen	bowl	11
shared0561_nsd42225.png	42224	136142	52	food	banana	3
shared0561_nsd42225.png	42224	136142	53	food	apple	2
shared0561_nsd42225.png	42224	136142	56	food	broccoli	1
shared0561_nsd42225.png	42224	136142	57	food	carrot	14
shared0561_nsd42225.png	42224	136142	62	furniture	chair	2
shared0561_nsd42225.png	42224	136142	67	furniture	dining table	1
shared0561_nsd42225.png	42224	136142	82	appliance	refrigerator	1
shared0561_nsd42225.png	42224	136142	86	indoor	vase	1
shared0896_nsd65254.png	65253	225750	15	outdoor	bench	1
shared0416_nsd30936.png	30935	354095	1	person	person	1
shared0416_nsd30936.png	30935	354095	32	accessory	tie	1
shared0416_nsd30936.png	30935	354095	62	furniture	chair	1
shared0636_nsd46461.png	46460	549729	62	furniture	chair	2
shared0636_nsd46461.png	46460	549729	63	furniture	couch	1
shared0636_nsd46461.png	46460	549729	64	furniture	potted plant	1
shared0636_nsd46461.png	46460	549729	67	furniture	dining table	1
shared0636_nsd46461.png	46460	549729	72	electronic	tv	2
shared0636_nsd46461.png	46460	549729	73	electronic	laptop	1
shared0636_nsd46461.png	46460	549729	75	electronic	remote	1
shared0681_nsd49732.png	49731	427729	21	animal	cow	3
shared0630_nsd46151.png	46150	462134	1	person	person	13
shared0630_nsd46151.png	46150	462134	41	sports	skateboard	1
shared0883_nsd64616.png	64615	223447	1	person	person	1
shared0883_nsd64616.png	64615	223447	19	animal	horse	1
shared0116_nsd09918.png	9917	283426	5	vehicle	airplane	1
shared0207_nsd17049.png	17048	42578	10	outdoor	traffic light	3
shared0365_nsd27831.png	27830	80084	1	person	person	1
shared0365_nsd27831.png	27830	80084	44	kitchen	bottle	5
shared0365_nsd27831.png	27830	80084	47	kitchen	cup	1
shared0365_nsd27831.png	27830	80084	50	kitchen	spoon	1
shared0365_nsd27831.png	27830	80084	51	kitchen	bowl	2
shared0365_nsd27831.png	27830	80084	79	appliance	oven	1
shared0365_nsd27831.png	27830	80084	81	appliance	sink	1
shared0156_nsd12799.png	12798	29732	24	animal	zebra	1
shared0091_nsd08275.png	8274	540735	21	animal	cow	10
shared0641_nsd46662.png	46661	415608	9	vehicle	boat	14
shared0040_nsd04931.png	4930	268114	9	vehicle	boat	3
shared0138_nsd11690.png	11689	288751	9	vehicle	boat	4
shared0402_nsd30082.png	30081	88835	3	vehicle	car	6
shared0402_nsd30082.png	30081	88835	8	vehicle	truck	4
shared0402_nsd30082.png	30081	88835	10	outdoor	traffic light	10
shared0833_nsd60520.png	60519	207549	8	vehicle	truck	1
shared0833_nsd60520.png	60519	207549	25	animal	giraffe	1
shared0999_nsd72720.png	72719	304627	2	vehicle	bicycle	1
shared0999_nsd72720.png	72719	304627	42	sports	surfboard	1
shared0999_nsd72720.png	72719	304627	62	furniture	chair	1
shared0866_nsd62749.png	62748	216029	1	person	person	1
shared0866_nsd62749.png	62748	216029	42	sports	surfboard	1
shared0908_nsd65921.png	65920	228316	16	animal	bird	1
shared0467_nsd34976.png	34975	17935	1	person	person	1
shared0467_nsd34976.png	34975	17935	42	sports	surfboard	1
shared0943_nsd68472.png	68471	238201	24	animal	zebra	1
shared0462_nsd34752.png	34751	368852	1	person	person	1
shared0462_nsd34752.png	34751	368852	17	animal	cat	1
shared0462_nsd34752.png	34751	368852	44	kitchen	bottle	1
shared0462_nsd34752.png	34751	368852	63	furniture	couch	1
shared0008_nsd03172.png	3171	625	1	person	person	3
shared0008_nsd03172.png	3171	625	34	sports	frisbee	1
shared0739_nsd53774.png	53773	443575	62	furniture	chair	1
shared0739_nsd53774.png	53773	443575	64	furniture	potted plant	1
shared0739_nsd53774.png	53773	443575	72	electronic	tv	1
shared0739_nsd53774.png	53773	443575	76	electronic	keyboard	1
shared0739_nsd53774.png	53773	443575	84	indoor	book	13
shared0739_nsd53774.png	53773	443575	86	indoor	vase	1
shared0623_nsd45982.png	45981	412855	10	outdoor	traffic light	5
shared0623_nsd45982.png	45981	412855	13	outdoor	stop sign	2
shared0320_nsd25251.png	25250	332448	86	indoor	vase	1
